case_id,activity,activity_grouped,timestamp,sort_key,user_name,case_po_number,case_po_item,changed_field,changed_from,changed_to
226-4,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-07-11 09:15:45,111,Andreas Schulz,226,4,Supplier,89,89
226-5,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-07-11 09:15:45,111,Andreas Schulz,226,5,Supplier,89,89
228-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-07-13 14:13:39,111,Maria Schmidt,228,1,Supplier,14,38
228-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-07-13 14:13:39,111,Maria Schmidt,228,2,Supplier,14,38
228-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-07-13 14:13:39,111,Maria Schmidt,228,3,Supplier,14,38
230-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-07-18 12:06:48,111,Julia Hoffmann,230,1,Supplier,64,62
230-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-07-18 12:06:48,111,Julia Hoffmann,230,2,Supplier,64,62
230-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-07-18 12:06:48,111,Julia Hoffmann,230,3,Supplier,64,62
231-1,Ändere Bestellung: Währung,Ändere Bestellung,2024-07-20 11:57:16,110,Julia Hoffmann,231,1,Currency,EUR,USD
231-2,Ändere Bestellung: Währung,Ändere Bestellung,2024-07-20 11:57:16,110,Julia Hoffmann,231,2,Currency,EUR,USD
231-3,Ändere Bestellung: Währung,Ändere Bestellung,2024-07-20 11:57:16,110,Julia Hoffmann,231,3,Currency,EUR,USD
231-4,Ändere Bestellung: Währung,Ändere Bestellung,2024-07-20 11:57:16,110,Julia Hoffmann,231,4,Currency,EUR,USD
231-5,Ändere Bestellung: Währung,Ändere Bestellung,2024-07-20 11:57:16,110,Julia Hoffmann,231,5,Currency,EUR,USD
233-1,Ändere Bestellung: Währung,Ändere Bestellung,2024-07-24 14:47:23,110,Martin Schulz,233,1,Currency,USD,EUR
233-2,Ändere Bestellung: Währung,Ändere Bestellung,2024-07-24 14:47:23,110,Martin Schulz,233,2,Currency,USD,EUR
233-3,Ändere Bestellung: Währung,Ändere Bestellung,2024-07-24 14:47:23,110,Martin Schulz,233,3,Currency,USD,EUR
250-1,Ändere Bestellung: Währung,Ändere Bestellung,2024-08-31 10:00:41,110,Peter Fischer,250,1,Currency,EUR,USD
250-2,Ändere Bestellung: Währung,Ändere Bestellung,2024-08-31 10:00:41,110,Peter Fischer,250,2,Currency,EUR,USD
250-3,Ändere Bestellung: Währung,Ändere Bestellung,2024-08-31 10:00:41,110,Peter Fischer,250,3,Currency,EUR,USD
254-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-09-07 16:27:02,111,Martin Mueller,254,1,Supplier,77,44
254-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-09-07 16:27:02,111,Martin Mueller,254,2,Supplier,77,44
255-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-09-11 09:18:28,111,Stefan Mueller,255,1,Supplier,94,38
255-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-09-11 09:18:28,111,Stefan Mueller,255,2,Supplier,94,38
268-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-10-06 14:56:59,111,Klaus Mueller,268,1,Supplier,72,50
268-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-10-06 14:56:59,111,Klaus Mueller,268,2,Supplier,72,50
268-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-10-06 14:56:59,111,Klaus Mueller,268,3,Supplier,72,50
268-4,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-10-06 14:56:59,111,Klaus Mueller,268,4,Supplier,72,50
268-5,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-10-06 14:56:59,111,Klaus Mueller,268,5,Supplier,72,50
270-1,Ändere Bestellung: Währung,Ändere Bestellung,2024-10-10 09:01:29,110,Maria Fischer,270,1,Currency,USD,EUR
270-2,Ändere Bestellung: Währung,Ändere Bestellung,2024-10-10 09:01:29,110,Maria Fischer,270,2,Currency,USD,EUR
270-3,Ändere Bestellung: Währung,Ändere Bestellung,2024-10-10 09:01:29,110,Maria Fischer,270,3,Currency,USD,EUR
270-4,Ändere Bestellung: Währung,Ändere Bestellung,2024-10-10 09:01:29,110,Maria Fischer,270,4,Currency,USD,EUR
271-1,Ändere Bestellung: Währung,Ändere Bestellung,2024-10-10 11:45:03,110,Julia Weber,271,1,Currency,EUR,USD
271-2,Ändere Bestellung: Währung,Ändere Bestellung,2024-10-10 11:45:03,110,Julia Weber,271,2,Currency,EUR,USD
271-3,Ändere Bestellung: Währung,Ändere Bestellung,2024-10-10 11:45:03,110,Julia Weber,271,3,Currency,EUR,USD
275-1,Ändere Bestellung: Währung,Ändere Bestellung,2024-10-17 09:05:56,110,Sandra Mueller,275,1,Currency,EUR,USD
275-2,Ändere Bestellung: Währung,Ändere Bestellung,2024-10-17 09:05:56,110,Sandra Mueller,275,2,Currency,EUR,USD
275-3,Ändere Bestellung: Währung,Ändere Bestellung,2024-10-17 09:05:56,110,Sandra Mueller,275,3,Currency,EUR,USD
275-4,Ändere Bestellung: Währung,Ändere Bestellung,2024-10-17 09:05:56,110,Sandra Mueller,275,4,Currency,EUR,USD
275-5,Ändere Bestellung: Währung,Ändere Bestellung,2024-10-17 09:05:56,110,Sandra Mueller,275,5,Currency,EUR,USD
277-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-10-22 16:18:25,111,Andreas Wagner,277,1,Supplier,91,18
277-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-10-22 16:18:25,111,Andreas Wagner,277,2,Supplier,91,18
277-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-10-22 16:18:25,111,Andreas Wagner,277,3,Supplier,91,18
278-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-10-23 14:33:41,111,Julia Hoffmann,278,1,Supplier,47,10
278-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-10-23 14:33:41,111,Julia Hoffmann,278,2,Supplier,47,10
278-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-10-23 14:33:41,111,Julia Hoffmann,278,3,Supplier,47,10
278-4,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-10-23 14:33:41,111,Julia Hoffmann,278,4,Supplier,47,10
278-5,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-10-23 14:33:41,111,Julia Hoffmann,278,5,Supplier,47,10
281-1,Ändere Bestellung: Währung,Ändere Bestellung,2024-11-02 16:42:00,110,Thomas Wagner,281,1,Currency,USD,EUR
282-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-11-04 13:30:03,111,Klaus Mueller,282,1,Supplier,90,4
282-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-11-04 13:30:03,111,Klaus Mueller,282,2,Supplier,90,4
282-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-11-04 13:30:03,111,Klaus Mueller,282,3,Supplier,90,4
282-4,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-11-04 13:30:03,111,Klaus Mueller,282,4,Supplier,90,4
296-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-12-12 15:10:10,111,Martin Schulz,296,1,Supplier,56,78
296-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-12-12 15:10:10,111,Martin Schulz,296,2,Supplier,56,78
299-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2024-12-18 12:39:08,111,Thomas Becker,299,1,Supplier,13,81
302-1,Ändere Bestellung: Währung,Ändere Bestellung,2024-12-25 13:58:44,110,Sandra Mueller,302,1,Currency,EUR,USD
302-2,Ändere Bestellung: Währung,Ändere Bestellung,2024-12-25 13:58:44,110,Sandra Mueller,302,2,Currency,EUR,USD
302-3,Ändere Bestellung: Währung,Ändere Bestellung,2024-12-25 13:58:44,110,Sandra Mueller,302,3,Currency,EUR,USD
303-1,Ändere Bestellung: Währung,Ändere Bestellung,2024-12-25 09:40:16,110,Andreas Fischer,303,1,Currency,USD,EUR
303-2,Ändere Bestellung: Währung,Ändere Bestellung,2024-12-25 09:40:16,110,Andreas Fischer,303,2,Currency,USD,EUR
303-3,Ändere Bestellung: Währung,Ändere Bestellung,2024-12-25 09:40:16,110,Andreas Fischer,303,3,Currency,USD,EUR
303-4,Ändere Bestellung: Währung,Ändere Bestellung,2024-12-25 09:40:16,110,Andreas Fischer,303,4,Currency,USD,EUR
303-5,Ändere Bestellung: Währung,Ändere Bestellung,2024-12-25 09:40:16,110,Andreas Fischer,303,5,Currency,USD,EUR
305-1,Ändere Bestellung: Währung,Ändere Bestellung,2024-12-28 13:00:39,110,Peter Weber,305,1,Currency,USD,EUR
305-2,Ändere Bestellung: Währung,Ändere Bestellung,2024-12-28 13:00:39,110,Peter Weber,305,2,Currency,USD,EUR
305-3,Ändere Bestellung: Währung,Ändere Bestellung,2024-12-28 13:00:39,110,Peter Weber,305,3,Currency,USD,EUR
305-4,Ändere Bestellung: Währung,Ändere Bestellung,2024-12-28 13:00:39,110,Peter Weber,305,4,Currency,USD,EUR
305-5,Ändere Bestellung: Währung,Ändere Bestellung,2024-12-28 13:00:39,110,Peter Weber,305,5,Currency,USD,EUR
325-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-02-27 11:06:31,111,Sandra Meyer,325,1,Supplier,63,62
325-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-02-27 11:06:31,111,Sandra Meyer,325,2,Supplier,63,62
325-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-02-27 11:06:31,111,Sandra Meyer,325,3,Supplier,63,62
339-1,Ändere Bestellung: Währung,Ändere Bestellung,2025-03-31 12:13:18,110,Anna Schulz,339,1,Currency,EUR,USD
339-2,Ändere Bestellung: Währung,Ändere Bestellung,2025-03-31 12:13:18,110,Anna Schulz,339,2,Currency,EUR,USD
339-3,Ändere Bestellung: Währung,Ändere Bestellung,2025-03-31 12:13:18,110,Anna Schulz,339,3,Currency,EUR,USD
339-4,Ändere Bestellung: Währung,Ändere Bestellung,2025-03-31 12:13:18,110,Anna Schulz,339,4,Currency,EUR,USD
339-5,Ändere Bestellung: Währung,Ändere Bestellung,2025-03-31 12:13:18,110,Anna Schulz,339,5,Currency,EUR,USD
340-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-04-02 10:19:24,111,Michael Weber,340,1,Supplier,63,65
340-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-04-02 10:19:24,111,Michael Weber,340,2,Supplier,63,65
340-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-04-02 10:19:24,111,Michael Weber,340,3,Supplier,63,65
340-4,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-04-02 10:19:24,111,Michael Weber,340,4,Supplier,63,65
340-5,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-04-02 10:19:24,111,Michael Weber,340,5,Supplier,63,65
342-1,Ändere Bestellung: Währung,Ändere Bestellung,2025-04-07 15:26:51,110,Thomas Wagner,342,1,Currency,USD,EUR
343-1,Ändere Bestellung: Währung,Ändere Bestellung,2025-04-08 09:22:48,110,Michael Wagner,343,1,Currency,USD,EUR
343-2,Ändere Bestellung: Währung,Ändere Bestellung,2025-04-08 09:22:48,110,Michael Wagner,343,2,Currency,USD,EUR
343-3,Ändere Bestellung: Währung,Ändere Bestellung,2025-04-08 09:22:48,110,Michael Wagner,343,3,Currency,USD,EUR
343-4,Ändere Bestellung: Währung,Ändere Bestellung,2025-04-08 09:22:48,110,Michael Wagner,343,4,Currency,USD,EUR
343-5,Ändere Bestellung: Währung,Ändere Bestellung,2025-04-08 09:22:48,110,Michael Wagner,343,5,Currency,USD,EUR
345-1,Ändere Bestellung: Währung,Ändere Bestellung,2025-04-16 13:45:53,110,Anna Becker,345,1,Currency,EUR,USD
345-2,Ändere Bestellung: Währung,Ändere Bestellung,2025-04-16 13:45:53,110,Anna Becker,345,2,Currency,EUR,USD
357-1,Ändere Bestellung: Währung,Ändere Bestellung,2025-05-16 16:32:38,110,Michael Mueller,357,1,Currency,USD,EUR
357-2,Ändere Bestellung: Währung,Ändere Bestellung,2025-05-16 16:32:38,110,Michael Mueller,357,2,Currency,USD,EUR
362-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-05-24 13:52:34,111,Peter Fischer,362,1,Supplier,47,81
368-1,Ändere Bestellung: Währung,Ändere Bestellung,2025-06-12 12:30:15,110,Andreas Schneider,368,1,Currency,EUR,USD
368-2,Ändere Bestellung: Währung,Ändere Bestellung,2025-06-12 12:30:15,110,Andreas Schneider,368,2,Currency,EUR,USD
369-1,Ändere Bestellung: Währung,Ändere Bestellung,2025-06-12 16:27:35,110,Maria Schulz,369,1,Currency,EUR,USD
369-2,Ändere Bestellung: Währung,Ändere Bestellung,2025-06-12 16:27:35,110,Maria Schulz,369,2,Currency,EUR,USD
369-3,Ändere Bestellung: Währung,Ändere Bestellung,2025-06-12 16:27:35,110,Maria Schulz,369,3,Currency,EUR,USD
375-1,Ändere Bestellung: Währung,Ändere Bestellung,2025-06-29 12:45:01,110,Anna Hoffmann,375,1,Currency,EUR,USD
375-2,Ändere Bestellung: Währung,Ändere Bestellung,2025-06-29 12:45:01,110,Anna Hoffmann,375,2,Currency,EUR,USD
375-3,Ändere Bestellung: Währung,Ändere Bestellung,2025-06-29 12:45:01,110,Anna Hoffmann,375,3,Currency,EUR,USD
375-4,Ändere Bestellung: Währung,Ändere Bestellung,2025-06-29 12:45:01,110,Anna Hoffmann,375,4,Currency,EUR,USD
393-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-08-06 13:08:04,111,Thomas Schneider,393,1,Supplier,72,75
393-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-08-06 13:08:04,111,Thomas Schneider,393,2,Supplier,72,75
393-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-08-06 13:08:04,111,Thomas Schneider,393,3,Supplier,72,75
395-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-08-14 15:56:53,111,Andreas Schneider,395,1,Supplier,85,15
395-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-08-14 15:56:53,111,Andreas Schneider,395,2,Supplier,85,15
395-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-08-14 15:56:53,111,Andreas Schneider,395,3,Supplier,85,15
395-4,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-08-14 15:56:53,111,Andreas Schneider,395,4,Supplier,85,15
399-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-08-24 16:55:31,111,Peter Fischer,399,1,Supplier,32,64
399-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-08-24 16:55:31,111,Peter Fischer,399,2,Supplier,32,64
399-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-08-24 16:55:31,111,Peter Fischer,399,3,Supplier,32,64
399-4,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-08-24 16:55:31,111,Peter Fischer,399,4,Supplier,32,64
399-5,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-08-24 16:55:31,111,Peter Fischer,399,5,Supplier,32,64
402-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-08-29 11:24:00,111,Peter Fischer,402,1,Supplier,75,61
402-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-08-29 11:24:00,111,Peter Fischer,402,2,Supplier,75,61
402-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-08-29 11:24:00,111,Peter Fischer,402,3,Supplier,75,61
403-1,Ändere Bestellung: Währung,Ändere Bestellung,2025-09-02 13:08:38,110,Anna Fischer,403,1,Currency,USD,EUR
403-2,Ändere Bestellung: Währung,Ändere Bestellung,2025-09-02 13:08:38,110,Anna Fischer,403,2,Currency,USD,EUR
403-3,Ändere Bestellung: Währung,Ändere Bestellung,2025-09-02 13:08:38,110,Anna Fischer,403,3,Currency,USD,EUR
403-4,Ändere Bestellung: Währung,Ändere Bestellung,2025-09-02 13:08:38,110,Anna Fischer,403,4,Currency,USD,EUR
405-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-09-06 12:40:13,111,Peter Schmidt,405,1,Supplier,69,82
405-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-09-06 12:40:13,111,Peter Schmidt,405,2,Supplier,69,82
405-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-09-06 12:40:13,111,Peter Schmidt,405,3,Supplier,69,82
406-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-09-11 15:12:21,111,Maria Schulz,406,1,Supplier,54,61
406-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-09-11 15:12:21,111,Maria Schulz,406,2,Supplier,54,61
406-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-09-11 15:12:21,111,Maria Schulz,406,3,Supplier,54,61
406-4,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-09-11 15:12:21,111,Maria Schulz,406,4,Supplier,54,61
406-5,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-09-11 15:12:21,111,Maria Schulz,406,5,Supplier,54,61
417-1,Ändere Bestellung: Währung,Ändere Bestellung,2025-10-11 13:28:31,110,Thomas Schneider,417,1,Currency,EUR,USD
417-2,Ändere Bestellung: Währung,Ändere Bestellung,2025-10-11 13:28:31,110,Thomas Schneider,417,2,Currency,EUR,USD
417-3,Ändere Bestellung: Währung,Ändere Bestellung,2025-10-11 13:28:31,110,Thomas Schneider,417,3,Currency,EUR,USD
417-4,Ändere Bestellung: Währung,Ändere Bestellung,2025-10-11 13:28:31,110,Thomas Schneider,417,4,Currency,EUR,USD
417-5,Ändere Bestellung: Währung,Ändere Bestellung,2025-10-11 13:28:31,110,Thomas Schneider,417,5,Currency,EUR,USD
422-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-10-18 12:17:13,111,Sandra Mueller,422,1,Supplier,24,54
422-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2025-10-18 12:17:13,111,Sandra Mueller,422,2,Supplier,24,54
453-1,Ändere Bestellung: Währung,Ändere Bestellung,2026-01-13 15:02:28,110,Thomas Mueller,453,1,Currency,EUR,USD
453-2,Ändere Bestellung: Währung,Ändere Bestellung,2026-01-13 15:02:28,110,Thomas Mueller,453,2,Currency,EUR,USD
453-3,Ändere Bestellung: Währung,Ändere Bestellung,2026-01-13 15:02:28,110,Thomas Mueller,453,3,Currency,EUR,USD
456-1,Ändere Bestellung: Währung,Ändere Bestellung,2026-01-24 11:54:05,110,Klaus Meyer,456,1,Currency,EUR,USD
456-2,Ändere Bestellung: Währung,Ändere Bestellung,2026-01-24 11:54:05,110,Klaus Meyer,456,2,Currency,EUR,USD
457-1,Ändere Bestellung: Währung,Ändere Bestellung,2026-01-29 10:41:01,110,Klaus Meyer,457,1,Currency,EUR,USD
457-2,Ändere Bestellung: Währung,Ändere Bestellung,2026-01-29 10:41:01,110,Klaus Meyer,457,2,Currency,EUR,USD
457-3,Ändere Bestellung: Währung,Ändere Bestellung,2026-01-29 10:41:01,110,Klaus Meyer,457,3,Currency,EUR,USD
466-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-02-26 15:44:12,111,Thomas Becker,466,1,Supplier,6,44
466-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-02-26 15:44:12,111,Thomas Becker,466,2,Supplier,6,44
466-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-02-26 15:44:12,111,Thomas Becker,466,3,Supplier,6,44
466-4,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-02-26 15:44:12,111,Thomas Becker,466,4,Supplier,6,44
466-5,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-02-26 15:44:12,111,Thomas Becker,466,5,Supplier,6,44
480-1,Ändere Bestellung: Währung,Ändere Bestellung,2026-03-27 11:08:10,110,Anna Weber,480,1,Currency,USD,EUR
484-1,Ändere Bestellung: Währung,Ändere Bestellung,2026-04-04 11:31:50,110,Andreas Fischer,484,1,Currency,USD,EUR
494-1,Ändere Bestellung: Währung,Ändere Bestellung,2026-05-02 14:44:04,110,Klaus Schneider,494,1,Currency,EUR,USD
494-2,Ändere Bestellung: Währung,Ändere Bestellung,2026-05-02 14:44:04,110,Klaus Schneider,494,2,Currency,EUR,USD
494-3,Ändere Bestellung: Währung,Ändere Bestellung,2026-05-02 14:44:04,110,Klaus Schneider,494,3,Currency,EUR,USD
494-4,Ändere Bestellung: Währung,Ändere Bestellung,2026-05-02 14:44:04,110,Klaus Schneider,494,4,Currency,EUR,USD
506-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-05-28 11:30:06,111,Klaus Schmidt,506,1,Supplier,57,69
506-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-05-28 11:30:06,111,Klaus Schmidt,506,2,Supplier,57,69
506-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-05-28 11:30:06,111,Klaus Schmidt,506,3,Supplier,57,69
510-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-06-10 16:42:33,111,Michael Wagner,510,1,Supplier,5,81
510-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-06-10 16:42:33,111,Michael Wagner,510,2,Supplier,5,81
514-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-06-17 14:17:39,111,Julia Fischer,514,1,Supplier,31,40
514-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-06-17 14:17:39,111,Julia Fischer,514,2,Supplier,31,40
514-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-06-17 14:17:39,111,Julia Fischer,514,3,Supplier,31,40
514-4,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-06-17 14:17:39,111,Julia Fischer,514,4,Supplier,31,40
517-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-06-25 13:07:31,111,Thomas Weber,517,1,Supplier,95,45
517-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-06-25 13:07:31,111,Thomas Weber,517,2,Supplier,95,45
517-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-06-25 13:07:31,111,Thomas Weber,517,3,Supplier,95,45
517-4,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-06-25 13:07:31,111,Thomas Weber,517,4,Supplier,95,45
520-1,Ändere Bestellung: Währung,Ändere Bestellung,2026-07-02 09:56:47,110,Julia Schulz,520,1,Currency,USD,EUR
520-2,Ändere Bestellung: Währung,Ändere Bestellung,2026-07-02 09:56:47,110,Julia Schulz,520,2,Currency,USD,EUR
524-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-07-11 11:08:20,111,Andreas Schulz,524,1,Supplier,94,59
525-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-07-10 16:13:49,111,Thomas Fischer,525,1,Supplier,23,9
527-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-07-19 12:50:51,111,Maria Hoffmann,527,1,Supplier,68,24
528-1,Ändere Bestellung: Währung,Ändere Bestellung,2026-07-23 14:47:11,110,Michael Weber,528,1,Currency,USD,EUR
528-2,Ändere Bestellung: Währung,Ändere Bestellung,2026-07-23 14:47:11,110,Michael Weber,528,2,Currency,USD,EUR
528-3,Ändere Bestellung: Währung,Ändere Bestellung,2026-07-23 14:47:11,110,Michael Weber,528,3,Currency,USD,EUR
528-4,Ändere Bestellung: Währung,Ändere Bestellung,2026-07-23 14:47:11,110,Michael Weber,528,4,Currency,USD,EUR
550-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-09-19 11:45:26,111,Peter Weber,550,1,Supplier,10,55
550-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-09-19 11:45:26,111,Peter Weber,550,2,Supplier,10,55
550-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-09-19 11:45:26,111,Peter Weber,550,3,Supplier,10,55
561-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-10-15 16:38:07,111,Maria Schmidt,561,1,Supplier,36,79
574-1,Ändere Bestellung: Währung,Ändere Bestellung,2026-11-14 11:58:01,110,Andreas Schmidt,574,1,Currency,EUR,USD
584-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2026-12-06 09:09:43,111,Michael Mueller,584,1,Supplier,77,50
594-1,Ändere Bestellung: Währung,Ändere Bestellung,2026-12-30 15:23:11,110,Andreas Wagner,594,1,Currency,EUR,USD
594-2,Ändere Bestellung: Währung,Ändere Bestellung,2026-12-30 15:23:11,110,Andreas Wagner,594,2,Currency,EUR,USD
594-3,Ändere Bestellung: Währung,Ändere Bestellung,2026-12-30 15:23:11,110,Andreas Wagner,594,3,Currency,EUR,USD
606-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2027-01-26 10:12:34,111,Sandra Mueller,606,1,Supplier,23,76
606-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2027-01-26 10:12:34,111,Sandra Mueller,606,2,Supplier,23,76
608-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2027-01-30 13:03:57,111,Anna Weber,608,1,Supplier,96,20
608-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2027-01-30 13:03:57,111,Anna Weber,608,2,Supplier,96,20
611-1,Ändere Bestellung: Währung,Ändere Bestellung,2027-02-07 14:17:34,110,Klaus Schneider,611,1,Currency,USD,EUR
611-2,Ändere Bestellung: Währung,Ändere Bestellung,2027-02-07 14:17:34,110,Klaus Schneider,611,2,Currency,USD,EUR
617-1,Ändere Bestellung: Währung,Ändere Bestellung,2027-02-24 13:03:46,110,Thomas Mueller,617,1,Currency,USD,EUR
617-2,Ändere Bestellung: Währung,Ändere Bestellung,2027-02-24 13:03:46,110,Thomas Mueller,617,2,Currency,USD,EUR
624-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2027-03-16 09:43:51,111,Michael Hoffmann,624,1,Supplier,26,76
624-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2027-03-16 09:43:51,111,Michael Hoffmann,624,2,Supplier,26,76
624-3,Ändere Bestellung: Lieferant,Ändere Bestellung,2027-03-16 09:43:51,111,Michael Hoffmann,624,3,Supplier,26,76
634-1,Ändere Bestellung: Währung,Ändere Bestellung,2027-04-13 13:57:01,110,Thomas Becker,634,1,Currency,USD,EUR
634-2,Ändere Bestellung: Währung,Ändere Bestellung,2027-04-13 13:57:01,110,Thomas Becker,634,2,Currency,USD,EUR
634-3,Ändere Bestellung: Währung,Ändere Bestellung,2027-04-13 13:57:01,110,Thomas Becker,634,3,Currency,USD,EUR
634-4,Ändere Bestellung: Währung,Ändere Bestellung,2027-04-13 13:57:01,110,Thomas Becker,634,4,Currency,USD,EUR
634-5,Ändere Bestellung: Währung,Ändere Bestellung,2027-04-13 13:57:01,110,Thomas Becker,634,5,Currency,USD,EUR
639-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2027-04-28 10:47:37,111,Julia Fischer,639,1,Supplier,52,85
639-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2027-04-28 10:47:37,111,Julia Fischer,639,2,Supplier,52,85
643-1,Ändere Bestellung: Währung,Ändere Bestellung,2027-05-02 12:22:15,110,Klaus Mueller,643,1,Currency,USD,EUR
643-2,Ändere Bestellung: Währung,Ändere Bestellung,2027-05-02 12:22:15,110,Klaus Mueller,643,2,Currency,USD,EUR
643-3,Ändere Bestellung: Währung,Ändere Bestellung,2027-05-02 12:22:15,110,Klaus Mueller,643,3,Currency,USD,EUR
648-1,Ändere Bestellung: Lieferant,Ändere Bestellung,2027-05-19 11:25:40,111,Peter Hoffmann,648,1,Supplier,70,56
648-2,Ändere Bestellung: Lieferant,Ändere Bestellung,2027-05-19 11:25:40,111,Peter Hoffmann,648,2,Supplier,70,56
