case_id;activity;activity_grouped;activity_to;timestamp;timestamp_to;duration;duration_idle;event_number;activity_duration;duration_at_start;activity_cost;automated;is_rework;is_loop;is_self_loop;is_loop_or_self_loop;user_name;changed_field;changed_from;changed_to
876-3;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;End;2028-11-23T14:40:09.000Z;2028-11-23T14:40:09.000Z;0;0;3;0;18632000;0;0;0;0;0;0;Andreas Wagner;null;null;null
876-4;Start;;Lege Bestellposition an;2028-11-23T09:29:37.000Z;2028-11-23T09:29:37.000Z;0;0;1;0;0;0;;0;0;0;0;
876-4;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2028-11-23T09:29:37.000Z;2028-11-23T14:40:09.000Z;18632000;18632000;2;0;0;0;0;0;0;0;0;Andreas Schneider;null;null;null
876-4;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;End;2028-11-23T14:40:09.000Z;2028-11-23T14:40:09.000Z;0;0;3;0;18632000;0;0;0;0;0;0;Andreas Wagner;null;null;null
877-1;Start;;Lehne Genehmigung Level 1 ab;2028-11-24T10:01:33.000Z;2028-11-24T10:01:33.000Z;0;0;1;0;0;0;;0;0;0;0;
877-1;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Lege Bestellposition an;2028-11-24T10:01:33.000Z;2028-11-24T15:30:04.000Z;19711000;19711000;2;0;0;0;0;0;0;0;0;Anna Fischer;null;null;null
877-1;Lege Bestellposition an;;Erfasse Rechnung;2028-11-24T15:30:04.000Z;2028-12-06T14:30:06.000Z;1033202000;1033202000;3;0;19711000;0;0;0;0;0;0;Martin Weber;null;null;null
877-1;Erfasse Rechnung;;End;2028-12-06T14:30:06.000Z;2028-12-06T14:30:06.000Z;0;0;4;0;1052913000;0;0;0;0;0;0;null;null;null;null
878-1;Start;;Lege Bestellposition an;2028-11-27T11:04:45.000Z;2028-11-27T11:04:45.000Z;0;0;1;0;0;0;;0;0;0;0;
878-1;Lege Bestellposition an;;Erteile Genehmigung Level 1;2028-11-27T11:04:45.000Z;2028-11-28T11:51:09.000Z;89184000;89184000;2;0;0;0;0;0;0;0;0;Stefan Hoffmann;null;null;null
878-1;Erteile Genehmigung Level 1;Erteile Genehmigung;Ändere Bestellung: Lieferant;2028-11-28T11:51:09.000Z;2028-11-30T11:04:45.000Z;170016000;170016000;3;0;89184000;0;0;0;0;0;0;Julia Weber;null;null;null
878-1;Ändere Bestellung: Lieferant;Ändere Bestellung;End;2028-11-30T11:04:45.000Z;2028-11-30T11:04:45.000Z;0;0;4;0;259200000;0;0;0;0;0;0;Maria Schulz;Supplier;5;9
879-1;Start;;Lege Bestellposition an;2028-11-29T14:40:03.000Z;2028-11-29T14:40:03.000Z;0;0;1;0;0;0;;0;0;0;0;
879-1;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2028-11-29T14:40:03.000Z;2028-11-30T15:29:00.000Z;89337000;89337000;2;0;0;0;0;0;0;0;0;Martin Hoffmann;null;null;null
879-1;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 3 ab;2028-11-30T15:29:00.000Z;2028-12-01T13:05:57.000Z;77817000;77817000;3;0;89337000;0;0;0;0;0;0;Andreas Wagner;null;null;null
879-1;Lehne Genehmigung Level 3 ab;Lehne Genehmigung ab;Fordere Genehmigung Level 2 an;2028-12-01T13:05:57.000Z;2028-12-01T15:17:11.000Z;7874000;7874000;4;0;167154000;0;0;0;0;0;0;Julia Hoffmann;null;null;null
879-1;Fordere Genehmigung Level 2 an;Fordere Genehmigung an;Ändere Bestellung: Lieferant;2028-12-01T15:17:11.000Z;2028-12-02T14:40:03.000Z;84172000;84172000;5;0;175028000;0;0;0;0;0;0;Andreas Wagner;null;null;null
879-1;Ändere Bestellung: Lieferant;Ändere Bestellung;Ändere Bestellposition: Material;2028-12-02T14:40:03.000Z;2028-12-04T14:40:03.000Z;172800000;172800000;6;0;259200000;0;0;0;0;0;0;Anna Wagner;Supplier;17;53
879-1;Ändere Bestellposition: Material;Ändere Bestellposition;Erfasse Wareneingang;2028-12-04T14:40:03.000Z;2028-12-04T15:00:18.000Z;1215000;1215000;7;0;432000000;0;0;0;0;0;0;Michael Schmidt;Material;176;15
879-1;Erfasse Wareneingang;Wareneingang erfasst;Erfasse Rechnung;2028-12-04T15:00:18.000Z;2028-12-11T10:27:27.000Z;588429000;588429000;8;0;433215000;0;0;0;0;0;0;Andreas Schulz;null;null;null
879-1;Erfasse Rechnung;;End;2028-12-11T10:27:27.000Z;2028-12-11T10:27:27.000Z;0;0;9;0;1021644000;0;0;0;0;0;0;null;null;null;null
879-2;Start;;Lege Bestellposition an;2028-11-29T14:40:03.000Z;2028-11-29T14:40:03.000Z;0;0;1;0;0;0;;0;0;0;0;
879-2;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2028-11-29T14:40:03.000Z;2028-11-30T15:29:00.000Z;89337000;89337000;2;0;0;0;0;0;0;0;0;Martin Hoffmann;null;null;null
879-2;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 3 ab;2028-11-30T15:29:00.000Z;2028-12-01T13:05:57.000Z;77817000;77817000;3;0;89337000;0;0;0;0;0;0;Andreas Wagner;null;null;null
879-2;Lehne Genehmigung Level 3 ab;Lehne Genehmigung ab;Fordere Genehmigung Level 2 an;2028-12-01T13:05:57.000Z;2028-12-01T15:17:11.000Z;7874000;7874000;4;0;167154000;0;0;0;0;0;0;Julia Hoffmann;null;null;null
879-2;Fordere Genehmigung Level 2 an;Fordere Genehmigung an;Ändere Bestellung: Lieferant;2028-12-01T15:17:11.000Z;2028-12-02T14:40:03.000Z;84172000;84172000;5;0;175028000;0;0;0;0;0;0;Andreas Wagner;null;null;null
879-2;Ändere Bestellung: Lieferant;Ändere Bestellung;Lehne Wareneingang ab;2028-12-02T14:40:03.000Z;2028-12-05T10:57:42.000Z;245859000;245859000;6;0;259200000;0;0;0;0;0;0;Anna Wagner;Supplier;17;53
879-2;Lehne Wareneingang ab;Wareneingang erfasst;Erfasse Rechnung;2028-12-05T10:57:42.000Z;2028-12-11T10:27:27.000Z;516585000;516585000;7;0;505059000;0;0;0;0;0;0;Sandra Meyer;null;null;null
879-2;Erfasse Rechnung;;End;2028-12-11T10:27:27.000Z;2028-12-11T10:27:27.000Z;0;0;8;0;1021644000;0;0;0;0;0;0;null;null;null;null
879-3;Start;;Lege Bestellposition an;2028-11-29T14:40:03.000Z;2028-11-29T14:40:03.000Z;0;0;1;0;0;0;;0;0;0;0;
879-3;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2028-11-29T14:40:03.000Z;2028-11-30T15:29:00.000Z;89337000;89337000;2;0;0;0;0;0;0;0;0;Martin Hoffmann;null;null;null
879-3;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 3 ab;2028-11-30T15:29:00.000Z;2028-12-01T13:05:57.000Z;77817000;77817000;3;0;89337000;0;0;0;0;0;0;Andreas Wagner;null;null;null
879-3;Lehne Genehmigung Level 3 ab;Lehne Genehmigung ab;Fordere Genehmigung Level 2 an;2028-12-01T13:05:57.000Z;2028-12-01T15:17:11.000Z;7874000;7874000;4;0;167154000;0;0;0;0;0;0;Julia Hoffmann;null;null;null
879-3;Fordere Genehmigung Level 2 an;Fordere Genehmigung an;Ändere Bestellung: Lieferant;2028-12-01T15:17:11.000Z;2028-12-02T14:40:03.000Z;84172000;84172000;5;0;175028000;0;0;0;0;0;0;Andreas Wagner;null;null;null
879-3;Ändere Bestellung: Lieferant;Ändere Bestellung;Lehne Wareneingang ab;2028-12-02T14:40:03.000Z;2028-12-06T11:11:48.000Z;333105000;333105000;6;0;259200000;0;0;0;0;0;0;Anna Wagner;Supplier;17;53
879-3;Lehne Wareneingang ab;Wareneingang erfasst;Erfasse Rechnung;2028-12-06T11:11:48.000Z;2028-12-11T10:27:27.000Z;429339000;429339000;7;0;592305000;0;0;0;0;0;0;Peter Fischer;null;null;null
879-3;Erfasse Rechnung;;End;2028-12-11T10:27:27.000Z;2028-12-11T10:27:27.000Z;0;0;8;0;1021644000;0;0;0;0;0;0;null;null;null;null
880-1;Start;;Lege Bestellposition an;2028-11-30T14:14:39.000Z;2028-11-30T14:14:39.000Z;0;0;1;0;0;0;;0;0;0;0;
880-1;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2028-11-30T14:14:39.000Z;2028-12-01T11:57:04.000Z;78145000;78145000;2;0;0;0;0;0;0;0;0;Martin Hoffmann;null;null;null
880-1;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;Ändere Bestellung: Lieferant;2028-12-01T11:57:04.000Z;2028-12-01T14:14:39.000Z;8255000;8255000;3;0;78145000;0;0;0;0;0;0;Michael Mueller;null;null;null
880-1;Ändere Bestellung: Lieferant;Ändere Bestellung;End;2028-12-01T14:14:39.000Z;2028-12-01T14:14:39.000Z;0;0;4;0;86400000;0;0;0;0;0;0;Martin Mueller;Supplier;67;80
880-2;Start;;Lege Bestellposition an;2028-11-30T14:14:39.000Z;2028-11-30T14:14:39.000Z;0;0;1;0;0;0;;0;0;0;0;
880-2;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2028-11-30T14:14:39.000Z;2028-12-01T11:57:04.000Z;78145000;78145000;2;0;0;0;0;0;0;0;0;Martin Hoffmann;null;null;null
880-2;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;Ändere Bestellung: Lieferant;2028-12-01T11:57:04.000Z;2028-12-01T14:14:39.000Z;8255000;8255000;3;0;78145000;0;0;0;0;0;0;Michael Mueller;null;null;null
880-2;Ändere Bestellung: Lieferant;Ändere Bestellung;End;2028-12-01T14:14:39.000Z;2028-12-01T14:14:39.000Z;0;0;4;0;86400000;0;0;0;0;0;0;Martin Mueller;Supplier;67;80
881-1;Start;;Lege Bestellposition an;2028-12-04T15:24:42.000Z;2028-12-04T15:24:42.000Z;0;0;1;0;0;0;;0;0;0;0;
881-1;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2028-12-04T15:24:42.000Z;2028-12-05T10:11:54.000Z;67632000;67632000;2;0;0;0;0;0;0;0;0;Michael Hoffmann;null;null;null
881-1;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;End;2028-12-05T10:11:54.000Z;2028-12-05T10:11:54.000Z;0;0;3;0;67632000;0;0;0;0;0;0;Anna Wagner;null;null;null
881-2;Start;;Lege Bestellposition an;2028-12-04T15:24:42.000Z;2028-12-04T15:24:42.000Z;0;0;1;0;0;0;;0;0;0;0;
881-2;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2028-12-04T15:24:42.000Z;2028-12-05T10:11:54.000Z;67632000;67632000;2;0;0;0;0;0;0;0;0;Michael Hoffmann;null;null;null
881-2;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;Ändere Bestellposition: Menge;2028-12-05T10:11:54.000Z;2028-12-08T15:24:42.000Z;277968000;277968000;3;0;67632000;0;0;0;0;0;0;Anna Wagner;null;null;null
881-2;Ändere Bestellposition: Menge;Ändere Bestellposition;End;2028-12-08T15:24:42.000Z;2028-12-08T15:24:42.000Z;0;0;4;0;345600000;0;0;0;0;0;0;Michael Schmidt;Quantity;99;89
881-3;Start;;Lege Bestellposition an;2028-12-04T15:24:42.000Z;2028-12-04T15:24:42.000Z;0;0;1;0;0;0;;0;0;0;0;
881-3;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2028-12-04T15:24:42.000Z;2028-12-05T10:11:54.000Z;67632000;67632000;2;0;0;0;0;0;0;0;0;Michael Hoffmann;null;null;null
881-3;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;Ändere Bestellposition: Menge;2028-12-05T10:11:54.000Z;2028-12-07T15:24:42.000Z;191568000;191568000;3;0;67632000;0;0;0;0;0;0;Anna Wagner;null;null;null
881-3;Ändere Bestellposition: Menge;Ändere Bestellposition;End;2028-12-07T15:24:42.000Z;2028-12-07T15:24:42.000Z;0;0;4;0;259200000;0;0;0;0;0;0;Sandra Becker;Quantity;3;2
882-1;Start;;Lege Bestellposition an;2028-12-06T11:17:02.000Z;2028-12-06T11:17:02.000Z;0;0;1;0;0;0;;0;0;0;0;
882-1;Lege Bestellposition an;;Fordere Genehmigung Level 3 an;2028-12-06T11:17:02.000Z;2028-12-07T10:24:56.000Z;83274000;83274000;2;0;0;0;0;0;0;0;0;Martin Meyer;null;null;null
882-1;Fordere Genehmigung Level 3 an;Fordere Genehmigung an;Lehne Genehmigung Level 2 ab;2028-12-07T10:24:56.000Z;2028-12-07T11:38:15.000Z;4399000;4399000;3;0;83274000;0;0;0;0;0;0;Michael Mueller;null;null;null
882-1;Lehne Genehmigung Level 2 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 1 ab;2028-12-07T11:38:15.000Z;2028-12-07T14:36:31.000Z;10696000;10696000;4;0;87673000;0;0;0;0;0;0;Andreas Wagner;null;null;null
882-1;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Lehne Wareneingang ab;2028-12-07T14:36:31.000Z;2028-12-08T14:36:03.000Z;86372000;86372000;5;0;98369000;0;0;0;0;0;0;Julia Weber;null;null;null
882-1;Lehne Wareneingang ab;Wareneingang erfasst;Erfasse Rechnung;2028-12-08T14:36:03.000Z;2028-12-13T08:37:08.000Z;410465000;410465000;6;0;184741000;0;0;0;0;0;0;Anna Becker;null;null;null
882-1;Erfasse Rechnung;;End;2028-12-13T08:37:08.000Z;2028-12-13T08:37:08.000Z;0;0;7;0;595206000;0;0;0;0;0;0;null;null;null;null
882-2;Start;;Lege Bestellposition an;2028-12-06T11:17:02.000Z;2028-12-06T11:17:02.000Z;0;0;1;0;0;0;;0;0;0;0;
882-2;Lege Bestellposition an;;Fordere Genehmigung Level 3 an;2028-12-06T11:17:02.000Z;2028-12-07T10:24:56.000Z;83274000;83274000;2;0;0;0;0;0;0;0;0;Martin Meyer;null;null;null
882-2;Fordere Genehmigung Level 3 an;Fordere Genehmigung an;Lehne Genehmigung Level 2 ab;2028-12-07T10:24:56.000Z;2028-12-07T11:38:15.000Z;4399000;4399000;3;0;83274000;0;0;0;0;0;0;Michael Mueller;null;null;null
882-2;Lehne Genehmigung Level 2 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 1 ab;2028-12-07T11:38:15.000Z;2028-12-07T14:36:31.000Z;10696000;10696000;4;0;87673000;0;0;0;0;0;0;Andreas Wagner;null;null;null
882-2;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Lehne Wareneingang ab;2028-12-07T14:36:31.000Z;2028-12-11T09:19:58.000Z;326607000;326607000;5;0;98369000;0;0;0;0;0;0;Julia Weber;null;null;null
882-2;Lehne Wareneingang ab;Wareneingang erfasst;Erfasse Rechnung;2028-12-11T09:19:58.000Z;2028-12-13T08:37:08.000Z;170230000;170230000;6;0;424976000;0;0;0;0;0;0;Michael Schmidt;null;null;null
882-2;Erfasse Rechnung;;End;2028-12-13T08:37:08.000Z;2028-12-13T08:37:08.000Z;0;0;7;0;595206000;0;0;0;0;0;0;null;null;null;null
883-1;Start;;Lege Bestellposition an;2028-12-08T09:26:05.000Z;2028-12-08T09:26:05.000Z;0;0;1;0;0;0;;0;0;0;0;
883-1;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2028-12-08T09:26:05.000Z;2028-12-11T13:23:18.000Z;273433000;273433000;2;0;0;0;0;0;0;0;0;Klaus Wagner;null;null;null
883-1;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Fordere Genehmigung Level 3 an;2028-12-11T13:23:18.000Z;2028-12-12T10:37:04.000Z;76426000;76426000;3;0;273433000;0;0;0;0;0;0;Julia Schulz;null;null;null
883-1;Fordere Genehmigung Level 3 an;Fordere Genehmigung an;Erteile Genehmigung Level 2;2028-12-12T10:37:04.000Z;2028-12-12T12:49:24.000Z;7940000;7940000;4;0;349859000;0;0;0;0;0;0;Julia Weber;null;null;null
883-1;Erteile Genehmigung Level 2;Erteile Genehmigung;Erfasse Rechnung;2028-12-12T12:49:24.000Z;2028-12-21T11:00:37.000Z;771073000;771073000;5;0;357799000;0;0;0;0;0;0;Julia Schulz;null;null;null
883-1;Erfasse Rechnung;;End;2028-12-21T11:00:37.000Z;2028-12-21T11:00:37.000Z;0;0;6;0;1128872000;0;0;0;0;0;0;null;null;null;null
884-1;Start;;Erteile Genehmigung Level 1;2028-12-11T14:07:17.000Z;2028-12-11T14:07:17.000Z;0;0;1;0;0;0;;0;0;0;0;
884-1;Erteile Genehmigung Level 1;Erteile Genehmigung;Lege Bestellposition an;2028-12-11T14:07:17.000Z;2028-12-11T15:59:43.000Z;6746000;6746000;2;0;0;0;0;0;0;0;0;Anna Fischer;null;null;null
884-1;Lege Bestellposition an;;Lehne Genehmigung Level 2 ab;2028-12-11T15:59:43.000Z;2028-12-12T10:21:08.000Z;66085000;66085000;3;0;6746000;0;0;0;0;0;0;Sandra Wagner;null;null;null
884-1;Lehne Genehmigung Level 2 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 3 ab;2028-12-12T10:21:08.000Z;2028-12-13T14:21:04.000Z;100796000;100796000;4;0;72831000;0;0;0;0;0;0;Peter Schmidt;null;null;null
884-1;Lehne Genehmigung Level 3 ab;Lehne Genehmigung ab;Ändere Bestellposition: Material;2028-12-13T14:21:04.000Z;2028-12-13T15:59:43.000Z;5919000;5919000;5;0;173627000;0;0;0;0;0;0;Thomas Schneider;null;null;null
884-1;Ändere Bestellposition: Material;Ändere Bestellposition;Erfasse Wareneingang;2028-12-13T15:59:43.000Z;2028-12-15T08:37:00.000Z;146237000;146237000;6;0;179546000;0;0;0;0;0;0;Peter Meyer;Material;152;113
884-1;Erfasse Wareneingang;Wareneingang erfasst;Erfasse Rechnung;2028-12-15T08:37:00.000Z;2028-12-25T13:39:35.000Z;882155000;882155000;7;0;325783000;0;0;0;0;0;0;Peter Weber;null;null;null
884-1;Erfasse Rechnung;;End;2028-12-25T13:39:35.000Z;2028-12-25T13:39:35.000Z;0;0;8;0;1207938000;0;0;0;0;0;0;null;null;null;null
884-2;Start;;Erteile Genehmigung Level 1;2028-12-11T14:07:17.000Z;2028-12-11T14:07:17.000Z;0;0;1;0;0;0;;0;0;0;0;
884-2;Erteile Genehmigung Level 1;Erteile Genehmigung;Lege Bestellposition an;2028-12-11T14:07:17.000Z;2028-12-11T15:59:43.000Z;6746000;6746000;2;0;0;0;0;0;0;0;0;Anna Fischer;null;null;null
884-2;Lege Bestellposition an;;Lehne Genehmigung Level 2 ab;2028-12-11T15:59:43.000Z;2028-12-12T10:21:08.000Z;66085000;66085000;3;0;6746000;0;0;0;0;0;0;Sandra Wagner;null;null;null
884-2;Lehne Genehmigung Level 2 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 3 ab;2028-12-12T10:21:08.000Z;2028-12-13T14:21:04.000Z;100796000;100796000;4;0;72831000;0;0;0;0;0;0;Peter Schmidt;null;null;null
884-2;Lehne Genehmigung Level 3 ab;Lehne Genehmigung ab;Lehne Wareneingang ab;2028-12-13T14:21:04.000Z;2028-12-18T08:03:02.000Z;409318000;409318000;5;0;173627000;0;0;0;0;0;0;Thomas Schneider;null;null;null
884-2;Lehne Wareneingang ab;Wareneingang erfasst;Erfasse Rechnung;2028-12-18T08:03:02.000Z;2028-12-25T13:39:35.000Z;624993000;624993000;6;0;582945000;0;0;0;0;0;0;Peter Fischer;null;null;null
884-2;Erfasse Rechnung;;End;2028-12-25T13:39:35.000Z;2028-12-25T13:39:35.000Z;0;0;7;0;1207938000;0;0;0;0;0;0;null;null;null;null
884-3;Start;;Erteile Genehmigung Level 1;2028-12-11T14:07:17.000Z;2028-12-11T14:07:17.000Z;0;0;1;0;0;0;;0;0;0;0;
884-3;Erteile Genehmigung Level 1;Erteile Genehmigung;Lege Bestellposition an;2028-12-11T14:07:17.000Z;2028-12-11T15:59:43.000Z;6746000;6746000;2;0;0;0;0;0;0;0;0;Anna Fischer;null;null;null
884-3;Lege Bestellposition an;;Lehne Genehmigung Level 2 ab;2028-12-11T15:59:43.000Z;2028-12-12T10:21:08.000Z;66085000;66085000;3;0;6746000;0;0;0;0;0;0;Sandra Wagner;null;null;null
884-3;Lehne Genehmigung Level 2 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 3 ab;2028-12-12T10:21:08.000Z;2028-12-13T14:21:04.000Z;100796000;100796000;4;0;72831000;0;0;0;0;0;0;Peter Schmidt;null;null;null
884-3;Lehne Genehmigung Level 3 ab;Lehne Genehmigung ab;Lehne Wareneingang ab;2028-12-13T14:21:04.000Z;2028-12-19T15:21:13.000Z;522009000;522009000;5;0;173627000;0;0;0;0;0;0;Thomas Schneider;null;null;null
884-3;Lehne Wareneingang ab;Wareneingang erfasst;Erfasse Rechnung;2028-12-19T15:21:13.000Z;2028-12-25T13:39:35.000Z;512302000;512302000;6;0;695636000;0;0;0;0;0;0;Peter Fischer;null;null;null
884-3;Erfasse Rechnung;;End;2028-12-25T13:39:35.000Z;2028-12-25T13:39:35.000Z;0;0;7;0;1207938000;0;0;0;0;0;0;null;null;null;null
884-4;Start;;Erteile Genehmigung Level 1;2028-12-11T14:07:17.000Z;2028-12-11T14:07:17.000Z;0;0;1;0;0;0;;0;0;0;0;
884-4;Erteile Genehmigung Level 1;Erteile Genehmigung;Lege Bestellposition an;2028-12-11T14:07:17.000Z;2028-12-11T15:59:43.000Z;6746000;6746000;2;0;0;0;0;0;0;0;0;Anna Fischer;null;null;null
884-4;Lege Bestellposition an;;Lehne Genehmigung Level 2 ab;2028-12-11T15:59:43.000Z;2028-12-12T10:21:08.000Z;66085000;66085000;3;0;6746000;0;0;0;0;0;0;Sandra Wagner;null;null;null
884-4;Lehne Genehmigung Level 2 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 3 ab;2028-12-12T10:21:08.000Z;2028-12-13T14:21:04.000Z;100796000;100796000;4;0;72831000;0;0;0;0;0;0;Peter Schmidt;null;null;null
884-4;Lehne Genehmigung Level 3 ab;Lehne Genehmigung ab;Lehne Wareneingang ab;2028-12-13T14:21:04.000Z;2028-12-19T08:46:00.000Z;498296000;498296000;5;0;173627000;0;0;0;0;0;0;Thomas Schneider;null;null;null
884-4;Lehne Wareneingang ab;Wareneingang erfasst;Erfasse Rechnung;2028-12-19T08:46:00.000Z;2028-12-25T13:39:35.000Z;536015000;536015000;6;0;671923000;0;0;0;0;0;0;Peter Hoffmann;null;null;null
884-4;Erfasse Rechnung;;End;2028-12-25T13:39:35.000Z;2028-12-25T13:39:35.000Z;0;0;7;0;1207938000;0;0;0;0;0;0;null;null;null;null
884-5;Start;;Erteile Genehmigung Level 1;2028-12-11T14:07:17.000Z;2028-12-11T14:07:17.000Z;0;0;1;0;0;0;;0;0;0;0;
884-5;Erteile Genehmigung Level 1;Erteile Genehmigung;Lege Bestellposition an;2028-12-11T14:07:17.000Z;2028-12-11T15:59:43.000Z;6746000;6746000;2;0;0;0;0;0;0;0;0;Anna Fischer;null;null;null
884-5;Lege Bestellposition an;;Lehne Genehmigung Level 2 ab;2028-12-11T15:59:43.000Z;2028-12-12T10:21:08.000Z;66085000;66085000;3;0;6746000;0;0;0;0;0;0;Sandra Wagner;null;null;null
884-5;Lehne Genehmigung Level 2 ab;Lehne Genehmigung ab;Lehne Genehmigung Level 3 ab;2028-12-12T10:21:08.000Z;2028-12-13T14:21:04.000Z;100796000;100796000;4;0;72831000;0;0;0;0;0;0;Peter Schmidt;null;null;null
884-5;Lehne Genehmigung Level 3 ab;Lehne Genehmigung ab;Ändere Bestellposition: Preis;2028-12-13T14:21:04.000Z;2028-12-13T15:59:43.000Z;5919000;5919000;5;0;173627000;0;0;0;0;0;0;Thomas Schneider;null;null;null
884-5;Ändere Bestellposition: Preis;Ändere Bestellposition;Erfasse Wareneingang;2028-12-13T15:59:43.000Z;2028-12-20T11:46:51.000Z;589628000;589628000;6;0;179546000;0;0;0;0;0;0;Anna Hoffmann;Price;463.62;604.51
884-5;Erfasse Wareneingang;Wareneingang erfasst;Erfasse Rechnung;2028-12-20T11:46:51.000Z;2028-12-25T13:39:35.000Z;438764000;438764000;7;0;769174000;0;0;0;0;0;0;Sandra Meyer;null;null;null
884-5;Erfasse Rechnung;;End;2028-12-25T13:39:35.000Z;2028-12-25T13:39:35.000Z;0;0;8;0;1207938000;0;0;0;0;0;0;null;null;null;null
885-1;Start;;Erteile Genehmigung Level 2;2028-12-12T08:02:36.000Z;2028-12-12T08:02:36.000Z;0;0;1;0;0;0;;0;0;0;0;
885-1;Erteile Genehmigung Level 2;Erteile Genehmigung;Erteile Genehmigung Level 1;2028-12-12T08:02:36.000Z;2028-12-12T09:19:02.000Z;4586000;4586000;2;0;0;0;0;0;0;0;0;Andreas Wagner;null;null;null
885-1;Erteile Genehmigung Level 1;Erteile Genehmigung;Lege Bestellposition an;2028-12-12T09:19:02.000Z;2028-12-12T10:16:29.000Z;3447000;3447000;3;0;4586000;0;0;0;0;0;0;Maria Schmidt;null;null;null
885-1;Lege Bestellposition an;;Fordere Genehmigung Level 3 an;2028-12-12T10:16:29.000Z;2028-12-13T14:33:25.000Z;101816000;101816000;4;0;8033000;0;0;0;0;0;0;Michael Hoffmann;null;null;null
885-1;Fordere Genehmigung Level 3 an;Fordere Genehmigung an;End;2028-12-13T14:33:25.000Z;2028-12-13T14:33:25.000Z;0;0;5;0;109849000;0;0;0;0;0;0;Maria Schmidt;null;null;null
885-2;Start;;Erteile Genehmigung Level 2;2028-12-12T08:02:36.000Z;2028-12-12T08:02:36.000Z;0;0;1;0;0;0;;0;0;0;0;
885-2;Erteile Genehmigung Level 2;Erteile Genehmigung;Erteile Genehmigung Level 1;2028-12-12T08:02:36.000Z;2028-12-12T09:19:02.000Z;4586000;4586000;2;0;0;0;0;0;0;0;0;Andreas Wagner;null;null;null
885-2;Erteile Genehmigung Level 1;Erteile Genehmigung;Lege Bestellposition an;2028-12-12T09:19:02.000Z;2028-12-12T10:16:29.000Z;3447000;3447000;3;0;4586000;0;0;0;0;0;0;Maria Schmidt;null;null;null
885-2;Lege Bestellposition an;;Fordere Genehmigung Level 3 an;2028-12-12T10:16:29.000Z;2028-12-13T14:33:25.000Z;101816000;101816000;4;0;8033000;0;0;0;0;0;0;Michael Hoffmann;null;null;null
885-2;Fordere Genehmigung Level 3 an;Fordere Genehmigung an;End;2028-12-13T14:33:25.000Z;2028-12-13T14:33:25.000Z;0;0;5;0;109849000;0;0;0;0;0;0;Maria Schmidt;null;null;null
886-1;Start;;Lege Bestellposition an;2028-12-14T08:41:17.000Z;2028-12-14T08:41:17.000Z;0;0;1;0;0;0;;0;0;0;0;
886-1;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2028-12-14T08:41:17.000Z;2028-12-14T15:08:42.000Z;23245000;23245000;2;0;0;0;0;0;0;0;0;Martin Hoffmann;null;null;null
886-1;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;Erfasse Rechnung;2028-12-14T15:08:42.000Z;2028-12-26T15:33:29.000Z;1038287000;1038287000;3;0;23245000;0;0;0;0;0;0;Maria Schmidt;null;null;null
886-1;Erfasse Rechnung;;End;2028-12-26T15:33:29.000Z;2028-12-26T15:33:29.000Z;0;0;4;0;1061532000;0;0;0;0;0;0;null;null;null;null
886-2;Start;;Lege Bestellposition an;2028-12-14T08:41:17.000Z;2028-12-14T08:41:17.000Z;0;0;1;0;0;0;;0;0;0;0;
886-2;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2028-12-14T08:41:17.000Z;2028-12-14T15:08:42.000Z;23245000;23245000;2;0;0;0;0;0;0;0;0;Martin Hoffmann;null;null;null
